,Date(UTC),Symbol,Side,Price,Quantity,Amount,Fee,Fee Coin,Realized Profit,Quote Asset,real,win,ror
419,2021-06-26 04:09:21,BTCUSDT,SELL,31977.33,0.001,31.97733,0.01279093,USDT,0.0,USDT,-0.01279093,0,-3.712045290000001
420,2021-06-26 04:08:58,ETHUSDT,SELL,1822.54,0.01,18.2254,0.00729016,USDT,0.0,USDT,-0.00729016,0,-3.7193354500000013
421,2021-06-26 04:05:01,BTCUSDT,SELL,32046.45,0.001,32.04645,0.01281858,USDT,0.03947,USDT,0.02665142,1,-3.6926840300000014
422,2021-06-26 04:05:01,ETHUSDT,SELL,1825.96,0.015,27.3894,0.01095576,USDT,0.04005,USDT,0.02909424,1,-3.6635897900000014
423,2021-06-26 04:00:54,ETHUSDT,BUY,1823.29,0.015,27.34935,0.01093974,USDT,0.0,USDT,-0.01093974,0,-3.6745295300000014
424,2021-06-26 04:00:09,BTCUSDT,BUY,32006.98,0.001,32.00698,0.01280279,USDT,0.0,USDT,-0.01280279,0,-3.687332320000001
425,2021-06-26 04:00:02,ETHUSDT,BUY,1819.88,0.01,18.1988,0.00727952,USDT,0.0133,USDT,0.006020479999999999,1,-3.681311840000001
426,2021-06-26 04:00:02,ETHUSDT,BUY,1819.86,0.005,9.0993,0.00363972,USDT,0.00675,USDT,0.00311028,1,-3.678201560000001
427,2021-06-26 03:59:12,BTCUSDT,BUY,31992.55,0.001,31.99255,0.01279702,USDT,-0.0591,USDT,-0.07189702,0,-3.7500985800000013
428,2021-06-26 03:58:08,BTCUSDT,SELL,31933.45,0.001,31.93345,0.01277338,USDT,0.0,USDT,-0.01277338,0,-3.7628719600000013
429,2021-06-26 03:57:23,ETHUSDT,SELL,1821.21,0.015,27.31815,0.01092726,USDT,0.0,USDT,-0.01092726,0,-3.7737992200000012
430,2021-06-26 03:56:27,ETHUSDT,SELL,1822.94,0.02,36.4588,0.01458352,USDT,-0.077,USDT,-0.09158352,0,-3.865382740000001
431,2021-06-26 03:55:18,ETHUSDT,BUY,1826.79,0.02,36.5358,0.01461432,USDT,0.0,USDT,-0.01461432,0,-3.8799970600000013
432,2021-06-26 03:55:02,BTCUSDT,BUY,31999.32,0.001,31.99932,0.01279972,USDT,0.03726,USDT,0.02446028,1,-3.8555367800000013
433,2021-06-26 03:55:01,ETHUSDT,BUY,1824.49,0.01,18.2449,0.00729796,USDT,0.0037,USDT,-0.00359796,0,-3.8591347400000013
434,2021-06-26 03:54:14,ETHUSDT,SELL,1824.86,0.01,18.2486,0.00729944,USDT,0.0,USDT,-0.00729944,0,-3.8664341800000015
435,2021-06-26 03:50:37,BTCUSDT,SELL,32036.58,0.001,32.03658,0.01281463,USDT,0.0,USDT,-0.01281463,0,-3.8792488100000013
436,2021-06-26 03:47:41,ETHUSDT,BUY,1824.08,0.01,18.2408,0.00729632,USDT,-0.0252,USDT,-0.03249632,0,-3.9117451300000012
437,2021-06-26 03:46:03,ETHUSDT,SELL,1821.56,0.01,18.2156,0.00728624,USDT,0.0,USDT,-0.00728624,0,-3.9190313700000012
438,2021-06-26 03:44:20,BTCUSDT,SELL,32094.65,0.001,32.09465,0.01283786,USDT,-0.06599,USDT,-0.07882786,0,-3.9978592300000013
439,2021-06-26 03:41:05,BTCUSDT,BUY,32160.64,0.001,32.16064,0.01286425,USDT,0.0,USDT,-0.01286425,0,-4.010723480000001
440,2021-06-26 03:40:02,BTCUSDT,SELL,32092.89,0.001,32.09289,0.01283715,USDT,0.00249,USDT,-0.01034715,0,-4.021070630000001
441,2021-06-26 03:40:01,ETHUSDT,SELL,1827.14,0.007,12.78998,0.00511599,USDT,0.021,USDT,0.01588401,1,-4.005186620000002
442,2021-06-26 03:40:01,ETHUSDT,SELL,1827.14,0.003,5.48142,0.00219256,USDT,0.009,USDT,0.00680744,1,-3.9983791800000015
443,2021-06-26 03:40:01,ETHUSDT,SELL,1827.14,0.01,18.2714,0.00730856,USDT,0.03,USDT,0.02269144,1,-3.9756877400000015
444,2021-06-26 03:38:04,BTCUSDT,BUY,32090.4,0.001,32.0904,0.01283616,USDT,0.0,USDT,-0.01283616,0,-3.9885239000000015
445,2021-06-26 03:37:22,BTCUSDT,SELL,32043.51,0.001,32.04351,0.0128174,USDT,-0.05149,USDT,-0.0643074,0,-4.052831300000001
446,2021-06-26 03:36:20,BTCUSDT,BUY,32095.0,0.001,32.095,0.012838,USDT,0.0,USDT,-0.012838,0,-4.0656693000000015
447,2021-06-26 03:35:35,ETHUSDT,BUY,1824.14,0.02,36.4828,0.01459312,USDT,0.0,USDT,-0.01459312,0,-4.080262420000001
448,2021-06-26 03:35:01,BTCUSDT,SELL,32023.33,0.001,32.02333,0.01280933,USDT,-0.04753,USDT,-0.060339330000000004,0,-4.140601750000001
449,2021-06-26 03:32:56,ETHUSDT,SELL,1824.76,0.02,36.4952,0.01459808,USDT,-0.0704,USDT,-0.08499808,0,-4.225599830000001
450,2021-06-26 03:30:47,ETHUSDT,BUY,1828.28,0.02,36.5656,0.01462624,USDT,0.0,USDT,-0.01462624,0,-4.240226070000001
451,2021-06-26 03:30:26,BTCUSDT,BUY,32070.86,0.001,32.07086,0.01282834,USDT,0.0,USDT,-0.01282834,0,-4.253054410000002
452,2021-06-26 03:30:01,BTCUSDT,SELL,32009.11,0.001,32.00911,0.01280364,USDT,0.01924,USDT,0.00643636,1,-4.246618050000001
453,2021-06-26 03:30:00,ETHUSDT,SELL,1822.37,0.005,9.11185,0.00364474,USDT,0.03935,USDT,0.03570526,1,-4.210912790000001
454,2021-06-26 03:25:52,BTCUSDT,BUY,31989.87,0.001,31.98987,0.01279594,USDT,0.0,USDT,-0.01279594,0,-4.223708730000001
455,2021-06-26 03:25:49,ETHUSDT,BUY,1814.5,0.005,9.0725,0.003629,USDT,0.0,USDT,-0.003629,0,-4.227337730000001
456,2021-06-26 03:20:01,ETHUSDT,BUY,1814.57,0.02,36.2914,0.01451656,USDT,-0.0116,USDT,-0.026116559999999997,0,-4.253454290000001
457,2021-06-26 03:19:20,ETHUSDT,SELL,1813.99,0.02,36.2798,0.01451192,USDT,0.0,USDT,-0.01451192,0,-4.267966210000002
458,2021-06-26 03:15:03,ETHUSDT,BUY,1819.0,0.005,9.095,0.003638,USDT,0.0326,USDT,0.028961999999999998,1,-4.239004210000002
459,2021-06-26 03:12:17,ETHUSDT,SELL,1825.52,0.005,9.1276,0.00365104,USDT,0.0,USDT,-0.00365104,0,-4.242655250000002
460,2021-06-26 03:10:01,BTCUSDT,SELL,32157.09,0.001,32.15709,0.01286283,USDT,0.03951,USDT,0.026647170000000005,1,-4.216008080000002
461,2021-06-26 03:10:01,ETHUSDT,SELL,1828.21,0.003,5.48463,0.00219385,USDT,-6e-05,USDT,-0.00225385,0,-4.2182619300000015
462,2021-06-26 03:10:01,ETHUSDT,SELL,1828.21,0.013,23.76673,0.00950669,USDT,-0.00026,USDT,-0.00976669,0,-4.228028620000002
463,2021-06-26 03:10:01,ETHUSDT,SELL,1828.26,0.004,7.31304,0.00292521,USDT,0.00012,USDT,-0.0028052100000000003,0,-4.230833830000002
464,2021-06-26 03:08:48,ETHUSDT,BUY,1828.23,0.02,36.5646,0.01462584,USDT,0.0,USDT,-0.01462584,0,-4.245459670000002
465,2021-06-26 03:08:46,BTCUSDT,BUY,32117.58,0.001,32.11758,0.01284703,USDT,0.0,USDT,-0.01284703,0,-4.258306700000001
466,2021-06-26 03:05:02,BTCUSDT,SELL,32009.99,0.001,32.00999,0.01280399,USDT,0.04403,USDT,0.03122601,1,-4.227080690000001
467,2021-06-26 03:05:01,ETHUSDT,SELL,1824.57,0.02,36.4914,0.01459656,USDT,0.037,USDT,0.022403439999999997,1,-4.204677250000001
468,2021-06-26 03:00:16,BTCUSDT,BUY,31965.96,0.001,31.96596,0.01278638,USDT,0.0,USDT,-0.01278638,0,-4.217463630000001
469,2021-06-26 03:00:14,ETHUSDT,BUY,1822.72,0.02,36.4544,0.01458176,USDT,0.0,USDT,-0.01458176,0,-4.2320453900000015
470,2021-06-26 02:54:32,ETHUSDT,BUY,1820.81,0.005,9.10405,0.00364162,USDT,-0.01445,USDT,-0.01809162,0,-4.250137010000001
471,2021-06-26 02:53:14,ETHUSDT,SELL,1817.92,0.005,9.0896,0.00363584,USDT,0.0,USDT,-0.00363584,0,-4.253772850000002
472,2021-06-26 02:52:18,ETHUSDT,BUY,1821.0,0.005,9.105,0.003642,USDT,-0.01465,USDT,-0.018292,0,-4.272064850000001
473,2021-06-26 02:51:07,ETHUSDT,SELL,1818.07,0.005,9.09035,0.00363614,USDT,0.0,USDT,-0.00363614,0,-4.275700990000002
474,2021-06-26 02:50:02,ETHUSDT,SELL,1824.28,0.02,36.4856,0.01459424,USDT,0.0122,USDT,-0.002394239999999999,0,-4.278095230000002
475,2021-06-26 02:49:59,ETHUSDT,BUY,1823.67,0.02,36.4734,0.01458936,USDT,0.0,USDT,-0.01458936,0,-4.292684590000002
476,2021-06-26 02:49:06,ETHUSDT,SELL,1818.66,0.02,36.3732,0.01454928,USDT,-0.0998,USDT,-0.11434928,0,-4.407033870000002
477,2021-06-26 02:49:03,BTCUSDT,SELL,31922.54,0.001,31.92254,0.01276901,USDT,-0.07023,USDT,-0.08299901,0,-4.490032880000002
478,2021-06-26 02:48:24,BTCUSDT,BUY,31992.77,0.001,31.99277,0.0127971,USDT,0.0,USDT,-0.0127971,0,-4.502829980000002
479,2021-06-26 02:47:49,ETHUSDT,BUY,1823.65,0.02,36.473,0.0145892,USDT,0.0,USDT,-0.0145892,0,-4.517419180000002
480,2021-06-26 02:45:01,BTCUSDT,SELL,31873.4,0.001,31.8734,0.01274936,USDT,0.12895,USDT,0.11620064000000001,1,-4.401218540000002
481,2021-06-26 02:45:01,ETHUSDT,SELL,1815.65,0.005,9.07825,0.0036313,USDT,0.04315,USDT,0.039518700000000004,1,-4.361699840000002
482,2021-06-26 02:41:40,ETHUSDT,BUY,1807.02,0.005,9.0351,0.00361404,USDT,0.0,USDT,-0.00361404,0,-4.365313880000002
483,2021-06-26 02:41:32,BTCUSDT,BUY,31744.45,0.001,31.74445,0.01269778,USDT,0.0,USDT,-0.01269778,0,-4.378011660000002
484,2021-06-26 02:40:01,ETHUSDT,BUY,1801.82,0.02,36.0364,0.01441456,USDT,0.0512,USDT,0.03678544,1,-4.341226220000002
485,2021-06-26 02:38:16,ETHUSDT,SELL,1804.38,0.02,36.0876,0.01443504,USDT,0.0,USDT,-0.01443504,0,-4.355661260000002
486,2021-06-26 02:35:02,ETHUSDT,BUY,1808.72,0.02,36.1744,0.01446976,USDT,-0.0564,USDT,-0.07086976,0,-4.426531020000002
487,2021-06-26 02:34:42,ETHUSDT,SELL,1805.9,0.02,36.118,0.0144472,USDT,0.0,USDT,-0.0144472,0,-4.4409782200000025
488,2021-06-26 02:33:44,BTCUSDT,BUY,31729.39,0.001,31.72939,0.01269175,USDT,-0.04939,USDT,-0.062081750000000005,0,-4.5030599700000025
489,2021-06-26 02:33:33,ETHUSDT,BUY,1807.83,0.02,36.1566,0.01446264,USDT,-0.0532,USDT,-0.06766264,0,-4.5707226100000025
490,2021-06-26 02:33:21,ETHUSDT,SELL,1805.17,0.02,36.1034,0.01444136,USDT,0.0,USDT,-0.01444136,0,-4.585163970000003
491,2021-06-26 02:33:18,BTCUSDT,SELL,31680.0,0.001,31.68,0.012672,USDT,0.0,USDT,-0.012672,0,-4.597835970000003
492,2021-06-26 02:30:01,BTCUSDT,BUY,31749.76,0.001,31.74976,0.0126999,USDT,0.05825,USDT,0.0455501,1,-4.552285870000003
493,2021-06-26 02:30:01,ETHUSDT,BUY,1810.46,0.02,36.2092,0.01448368,USDT,0.09,USDT,0.07551632,1,-4.476769550000003
494,2021-06-26 02:26:01,ETHUSDT,SELL,1814.96,0.02,36.2992,0.01451968,USDT,0.0,USDT,-0.01451968,0,-4.491289230000003
495,2021-06-26 02:25:16,ETHUSDT,BUY,1817.13,0.004,7.26852,0.0029074,USDT,-0.01112,USDT,-0.014027399999999999,0,-4.505316630000003
496,2021-06-26 02:25:16,ETHUSDT,BUY,1817.09,0.016,29.07344,0.01162937,USDT,-0.04384,USDT,-0.05546937,0,-4.560786000000003
497,2021-06-26 02:24:52,BTCUSDT,SELL,31808.01,0.001,31.80801,0.0127232,USDT,0.0,USDT,-0.0127232,0,-4.573509200000003
498,2021-06-26 02:24:39,ETHUSDT,SELL,1814.35,0.02,36.287,0.0145148,USDT,0.0,USDT,-0.0145148,0,-4.5880240000000025
499,2021-06-26 02:21:01,BTCUSDT,BUY,31811.37,0.001,31.81137,0.01272454,USDT,-0.02639,USDT,-0.03911454,0,-4.6271385400000025
500,2021-06-26 02:21:01,ETHUSDT,BUY,1817.29,0.014,25.44206,0.01017682,USDT,0.00098,USDT,-0.00919682,0,-4.636335360000002
501,2021-06-26 02:21:01,ETHUSDT,BUY,1817.29,0.001,1.81729,0.00072691,USDT,7e-05,USDT,-0.00065691,0,-4.636992270000002
502,2021-06-26 02:20:34,BTCUSDT,SELL,31784.98,0.001,31.78498,0.01271399,USDT,0.0,USDT,-0.01271399,0,-4.649706260000002
503,2021-06-26 02:20:28,ETHUSDT,SELL,1817.36,0.015,27.2604,0.01090416,USDT,0.0,USDT,-0.01090416,0,-4.660610420000002
504,2021-06-26 02:18:01,BTCUSDT,BUY,31878.13,0.001,31.87813,0.01275125,USDT,0.03834,USDT,0.02558875,1,-4.635021670000002
505,2021-06-26 02:18:00,ETHUSDT,BUY,1821.84,0.01,18.2184,0.00728736,USDT,0.016,USDT,0.00871264,1,-4.6263090300000025
506,2021-06-26 02:16:52,BTCUSDT,SELL,31916.47,0.001,31.91647,0.01276658,USDT,0.0,USDT,-0.01276658,0,-4.639075610000003
507,2021-06-26 02:16:49,ETHUSDT,SELL,1823.44,0.01,18.2344,0.00729376,USDT,0.0,USDT,-0.00729376,0,-4.646369370000002
508,2021-06-26 02:11:58,BTCUSDT,SELL,31964.7,0.001,31.9647,0.01278588,USDT,-0.0553,USDT,-0.06808588,0,-4.714455250000002
509,2021-06-26 02:09:26,BTCUSDT,BUY,32020.0,0.001,32.02,0.012808,USDT,0.0,USDT,-0.012808,0,-4.727263250000002
510,2021-06-26 02:09:01,ETHUSDT,SELL,1827.38,0.02,36.5476,0.01461904,USDT,-0.0124,USDT,-0.02701904,0,-4.754282290000002
511,2021-06-26 02:08:42,ETHUSDT,BUY,1828.0,0.02,36.56,0.014624,USDT,0.0,USDT,-0.014624,0,-4.768906290000002
512,2021-06-26 02:00:02,BTCUSDT,SELL,31961.4,0.001,31.9614,0.01278456,USDT,0.01108,USDT,-0.0017045600000000008,0,-4.770610850000002
513,2021-06-26 02:00:01,ETHUSDT,SELL,1823.86,0.02,36.4772,0.01459088,USDT,-0.0206,USDT,-0.03519088,0,-4.805801730000002
514,2021-06-26 01:58:04,ETHUSDT,BUY,1824.89,0.02,36.4978,0.01459912,USDT,0.0,USDT,-0.01459912,0,-4.820400850000002
515,2021-06-26 01:57:58,BTCUSDT,BUY,31950.32,0.001,31.95032,0.01278012,USDT,0.0,USDT,-0.01278012,0,-4.833180970000003
516,2021-06-26 01:57:01,BTCUSDT,SELL,31846.17,0.001,31.84617,0.01273846,USDT,0.10261,USDT,0.08987154,1,-4.743309430000003
517,2021-06-26 01:57:01,ETHUSDT,SELL,1819.08,0.02,36.3816,0.01455264,USDT,0.061,USDT,0.04644736,1,-4.6968620700000026
518,2021-06-26 01:54:23,ETHUSDT,BUY,1816.03,0.02,36.3206,0.01452824,USDT,0.0,USDT,-0.01452824,0,-4.711390310000002
519,2021-06-26 01:54:12,BTCUSDT,BUY,31743.56,0.001,31.74356,0.01269742,USDT,0.0,USDT,-0.01269742,0,-4.724087730000003
520,2021-06-26 01:48:01,BTCUSDT,SELL,31676.04,0.001,31.67604,0.01267041,USDT,-0.02256,USDT,-0.035230410000000004,0,-4.759318140000002
521,2021-06-26 01:48:01,ETHUSDT,SELL,1809.15,0.015,27.13725,0.0108549,USDT,0.00105,USDT,-0.0098049,0,-4.769123040000002
522,2021-06-26 01:47:34,BTCUSDT,BUY,31698.6,0.001,31.6986,0.01267944,USDT,0.0,USDT,-0.01267944,0,-4.781802480000002
523,2021-06-26 01:47:26,ETHUSDT,BUY,1809.08,0.01,18.0908,0.00723632,USDT,0.0,USDT,-0.00723632,0,-4.789038800000002
524,2021-06-26 01:47:26,ETHUSDT,BUY,1809.08,0.005,9.0454,0.00361816,USDT,0.0,USDT,-0.00361816,0,-4.792656960000002
525,2021-06-26 01:47:16,BTCUSDT,BUY,31637.26,0.001,31.63726,0.0126549,USDT,-0.05353,USDT,-0.0661849,0,-4.858841860000002
526,2021-06-26 01:47:15,ETHUSDT,BUY,1806.12,0.009,16.25508,0.00650203,USDT,-0.03636,USDT,-0.04286203,0,-4.901703890000002
527,2021-06-26 01:47:15,ETHUSDT,BUY,1806.11,0.011,19.86721,0.00794688,USDT,-0.04433,USDT,-0.05227688,0,-4.953980770000002
528,2021-06-26 01:45:47,BTCUSDT,SELL,31583.73,0.001,31.58373,0.01263349,USDT,0.0,USDT,-0.01263349,0,-4.966614260000002
529,2021-06-26 01:45:45,ETHUSDT,SELL,1802.08,0.02,36.0416,0.01441664,USDT,0.0,USDT,-0.01441664,0,-4.981030900000002
530,2021-06-26 01:45:37,ETHUSDT,SELL,1803.08,0.015,27.0462,0.01081848,USDT,-0.0669,USDT,-0.07771848,0,-5.058749380000002
531,2021-06-26 01:45:14,ETHUSDT,BUY,1807.54,0.003,5.42262,0.00216904,USDT,0.0,USDT,-0.00216904,0,-5.060918420000002
532,2021-06-26 01:45:14,ETHUSDT,BUY,1807.54,0.011,19.88294,0.00795317,USDT,0.0,USDT,-0.00795317,0,-5.068871590000002
533,2021-06-26 01:45:14,ETHUSDT,BUY,1807.54,0.001,1.80754,0.00072301,USDT,0.0,USDT,-0.00072301,0,-5.069594600000002
534,2021-06-26 01:41:17,BTCUSDT,BUY,31622.95,0.001,31.62295,0.01264918,USDT,-0.0473,USDT,-0.059949180000000005,0,-5.129543780000002
535,2021-06-26 01:40:48,ETHUSDT,BUY,1803.24,0.02,36.0648,0.01442592,USDT,-0.058,USDT,-0.07242592,0,-5.201969700000002
536,2021-06-26 01:40:25,ETHUSDT,SELL,1800.34,0.02,36.0068,0.01440272,USDT,0.0,USDT,-0.01440272,0,-5.216372420000002
537,2021-06-26 01:40:22,BTCUSDT,SELL,31575.65,0.001,31.57565,0.01263026,USDT,0.0,USDT,-0.01263026,0,-5.229002680000002
538,2021-06-26 01:39:01,BTCUSDT,BUY,31657.85,0.001,31.65785,0.01266314,USDT,-0.00183,USDT,-0.01449314,0,-5.2434958200000015
539,2021-06-26 01:38:29,BTCUSDT,SELL,31656.02,0.001,31.65602,0.0126624,USDT,0.0,USDT,-0.0126624,0,-5.256158220000001
540,2021-06-26 01:36:02,BTCUSDT,BUY,31721.47,0.001,31.72147,0.01268858,USDT,0.0249,USDT,0.012211419999999999,1,-5.243946800000002
541,2021-06-26 01:36:01,ETHUSDT,BUY,1805.35,0.02,36.107,0.0144428,USDT,0.026,USDT,0.011557199999999998,1,-5.232389600000001
542,2021-06-26 01:34:45,ETHUSDT,SELL,1806.65,0.02,36.133,0.0144532,USDT,0.0,USDT,-0.0144532,0,-5.246842800000001
543,2021-06-26 01:34:33,BTCUSDT,SELL,31746.37,0.001,31.74637,0.01269854,USDT,0.0,USDT,-0.01269854,0,-5.259541340000001
544,2021-06-26 01:33:02,BTCUSDT,SELL,31801.53,0.001,31.80153,0.01272061,USDT,0.00157,USDT,-0.01115061,0,-5.270691950000001
545,2021-06-26 01:33:01,ETHUSDT,SELL,1809.28,0.002,3.61856,0.00144742,USDT,-0.0073,USDT,-0.00874742,0,-5.27943937
546,2021-06-26 01:33:01,ETHUSDT,SELL,1809.28,0.003,5.42784,0.00217113,USDT,-0.01095,USDT,-0.01312113,0,-5.2925605000000004
547,2021-06-26 01:33:01,ETHUSDT,SELL,1809.28,0.005,9.0464,0.00361856,USDT,-0.01825,USDT,-0.02186856,0,-5.31442906
548,2021-06-26 01:32:49,ETHUSDT,BUY,1812.93,0.01,18.1293,0.00725172,USDT,0.0,USDT,-0.00725172,0,-5.32168078
549,2021-06-26 01:32:29,BTCUSDT,BUY,31799.96,0.001,31.79996,0.01271998,USDT,0.0,USDT,-0.01271998,0,-5.33440076
550,2021-06-26 01:30:01,BTCUSDT,SELL,31734.84,0.001,31.73484,0.01269393,USDT,-0.01744,USDT,-0.030133930000000003,0,-5.36453469
551,2021-06-26 01:29:50,BTCUSDT,BUY,31752.28,0.001,31.75228,0.01270091,USDT,0.0,USDT,-0.01270091,0,-5.377235600000001
552,2021-06-26 01:28:36,BTCUSDT,SELL,31695.39,0.001,31.69539,0.01267815,USDT,-0.06057,USDT,-0.07324815,0,-5.450483750000001
553,2021-06-26 01:28:29,ETHUSDT,SELL,1808.3,0.008,14.4664,0.00578656,USDT,-0.0288,USDT,-0.03458656,0,-5.485070310000001
554,2021-06-26 01:28:29,ETHUSDT,SELL,1808.37,0.002,3.61674,0.00144669,USDT,-0.00706,USDT,-0.00850669,0,-5.493577000000001
555,2021-06-26 01:28:08,ETHUSDT,BUY,1811.9,0.01,18.119,0.0072476,USDT,0.0,USDT,-0.0072476,0,-5.500824600000001
556,2021-06-26 01:28:05,BTCUSDT,BUY,31755.96,0.001,31.75596,0.01270238,USDT,0.0,USDT,-0.01270238,0,-5.513526980000002
557,2021-06-26 01:27:02,ETHUSDT,BUY,1806.85,0.02,36.137,0.0144548,USDT,-0.0092,USDT,-0.0236548,0,-5.537181780000002
558,2021-06-26 01:26:37,ETHUSDT,SELL,1806.39,0.02,36.1278,0.01445112,USDT,0.0,USDT,-0.01445112,0,-5.551632900000002
559,2021-06-26 01:26:05,ETHUSDT,BUY,1808.44,0.02,36.1688,0.01446752,USDT,-0.0334,USDT,-0.04786752,0,-5.599500420000002
560,2021-06-26 01:25:56,ETHUSDT,SELL,1806.77,0.02,36.1354,0.01445416,USDT,0.0,USDT,-0.01445416,0,-5.6139545800000015
561,2021-06-26 01:24:02,BTCUSDT,BUY,31686.53,0.001,31.68653,0.01267461,USDT,0.01432,USDT,0.00164539,1,-5.612309190000001
562,2021-06-26 01:23:44,ETHUSDT,BUY,1810.46,0.02,36.2092,0.01448368,USDT,-0.0694,USDT,-0.08388368,0,-5.696192870000001
563,2021-06-26 01:23:11,ETHUSDT,SELL,1806.99,0.02,36.1398,0.01445592,USDT,0.0,USDT,-0.01445592,0,-5.7106487900000005
564,2021-06-26 01:22:47,BTCUSDT,SELL,31700.85,0.001,31.70085,0.01268034,USDT,0.0,USDT,-0.01268034,0,-5.723329130000001
565,2021-06-26 01:21:02,BTCUSDT,BUY,31742.2,0.001,31.7422,0.01269688,USDT,0.0007,USDT,-0.011996880000000001,0,-5.7353260100000005
566,2021-06-26 01:21:01,ETHUSDT,BUY,1810.83,0.02,36.2166,0.01448664,USDT,0.0244,USDT,0.009913360000000001,1,-5.725412650000001
567,2021-06-26 01:20:00,ETHUSDT,SELL,1812.05,0.02,36.241,0.0144964,USDT,0.0,USDT,-0.0144964,0,-5.7399090500000005
568,2021-06-26 01:19:58,BTCUSDT,SELL,31742.9,0.001,31.7429,0.01269716,USDT,0.0,USDT,-0.01269716,0,-5.752606210000001
569,2021-06-26 01:18:01,BTCUSDT,SELL,31801.33,0.001,31.80133,0.01272053,USDT,-0.04602,USDT,-0.05874053,0,-5.81134674
570,2021-06-26 01:18:00,ETHUSDT,SELL,1815.42,0.005,9.0771,0.00363084,USDT,-0.01845,USDT,-0.02208084,0,-5.83342758
571,2021-06-26 01:16:07,BTCUSDT,BUY,31847.35,0.001,31.84735,0.01273894,USDT,0.0,USDT,-0.01273894,0,-5.846166520000001
572,2021-06-26 01:16:04,ETHUSDT,BUY,1819.11,0.005,9.09555,0.00363822,USDT,0.0,USDT,-0.00363822,0,-5.849804740000001
573,2021-06-26 01:15:48,BTCUSDT,BUY,31821.66,0.001,31.82166,0.01272866,USDT,-0.05894,USDT,-0.07166866,0,-5.921473400000001
574,2021-06-26 01:15:43,ETHUSDT,BUY,1817.22,0.02,36.3444,0.01453776,USDT,-0.054,USDT,-0.06853776,0,-5.990011160000001
575,2021-06-26 01:15:10,BTCUSDT,SELL,31762.72,0.001,31.76272,0.01270508,USDT,0.0,USDT,-0.01270508,0,-6.002716240000001
576,2021-06-26 01:15:08,ETHUSDT,SELL,1814.52,0.02,36.2904,0.01451616,USDT,0.0,USDT,-0.01451616,0,-6.017232400000001
577,2021-06-26 01:12:01,BTCUSDT,BUY,31770.26,0.001,31.77026,0.0127081,USDT,0.01749,USDT,0.004781899999999999,1,-6.012450500000001
578,2021-06-26 01:12:01,ETHUSDT,BUY,1815.3,0.02,36.306,0.0145224,USDT,0.1112,USDT,0.09667759999999999,1,-5.915772900000001
579,2021-06-26 01:11:36,BTCUSDT,SELL,31787.75,0.001,31.78775,0.0127151,USDT,0.0,USDT,-0.0127151,0,-5.9284880000000015
580,2021-06-26 01:11:27,ETHUSDT,SELL,1820.86,0.02,36.4172,0.01456688,USDT,0.0,USDT,-0.01456688,0,-5.943054880000002
581,2021-06-26 01:11:14,BTCUSDT,SELL,31843.0,0.001,31.843,0.0127372,USDT,-0.05979,USDT,-0.0725272,0,-6.0155820800000015
582,2021-06-26 01:10:34,ETHUSDT,SELL,1826.4,0.015,27.396,0.0109584,USDT,-0.0534,USDT,-0.06435840000000001,0,-6.079940480000001
583,2021-06-26 01:10:06,ETHUSDT,BUY,1829.96,0.015,27.4494,0.01097976,USDT,0.0,USDT,-0.01097976,0,-6.090920240000001
584,2021-06-26 01:10:02,BTCUSDT,BUY,31902.79,0.001,31.90279,0.01276111,USDT,0.0,USDT,-0.01276111,0,-6.1036813500000004
585,2021-06-26 01:09:01,BTCUSDT,BUY,31859.29,0.001,31.85929,0.01274371,USDT,-0.00087,USDT,-0.01361371,0,-6.11729506
586,2021-06-26 01:09:01,ETHUSDT,BUY,1825.53,0.015,27.38295,0.01095318,USDT,0.0381,USDT,0.027146820000000002,1,-6.09014824
587,2021-06-26 01:07:36,BTCUSDT,SELL,31858.42,0.001,31.85842,0.01274336,USDT,0.0,USDT,-0.01274336,0,-6.1028916
588,2021-06-26 01:06:50,ETHUSDT,SELL,1828.07,0.015,27.42105,0.01096842,USDT,0.0,USDT,-0.01096842,0,-6.113860020000001
589,2021-06-26 01:06:32,ETHUSDT,SELL,1829.44,0.016,29.27104,0.01170841,USDT,-0.04784,USDT,-0.05954841,0,-6.17340843
590,2021-06-26 01:06:32,ETHUSDT,SELL,1829.44,0.004,7.31776,0.0029271,USDT,-0.01196,USDT,-0.0148871,0,-6.18829553
591,2021-06-26 01:06:15,ETHUSDT,BUY,1832.43,0.02,36.6486,0.01465944,USDT,0.0,USDT,-0.01465944,0,-6.20295497
592,2021-06-26 01:06:02,BTCUSDT,SELL,31923.8,0.001,31.9238,0.01276952,USDT,0.00716,USDT,-0.00560952,0,-6.2085644900000005
593,2021-06-26 01:04:37,BTCUSDT,BUY,31916.64,0.001,31.91664,0.01276665,USDT,0.0,USDT,-0.01276665,0,-6.22133114
594,2021-06-26 01:03:02,BTCUSDT,BUY,31832.5,0.001,31.8325,0.012733,USDT,0.0925,USDT,0.079767,1,-6.14156414
595,2021-06-26 01:03:01,ETHUSDT,BUY,1827.88,0.005,9.1394,0.00365576,USDT,0.02495,USDT,0.02129424,1,-6.1202699
596,2021-06-26 01:01:20,BTCUSDT,SELL,31925.0,0.001,31.925,0.01277,USDT,0.0,USDT,-0.01277,0,-6.1330399
597,2021-06-26 01:01:17,ETHUSDT,SELL,1832.87,0.005,9.16435,0.00366574,USDT,0.0,USDT,-0.00366574,0,-6.13670564
